date,article,label,cleaned_article
30/01/24,"Com a saída de Mantega do páreo da corrida pela presidência da companhia, o Comitê de Pessoas da empresas estuda a avaliação sobre Eduardo Bartolomeo, atual CEO, elaborada por uma firma especializada.",0,saída mantega páreo corrida presidência companhia comitê pessoas empresa estudar avaliação eduardo bartolomeo atual ceo elaborar firma especializar
30/01/24,O comitê vai levar a sua recomendação aos demais conselheiros no encontro marcado para 6ªF.,0,comitê levar recomendação conselheiro encontro marcar
30/01/24,"Um interlocutor contou ao Broadcast que a avaliação não recomenda a recondução imediata do executivo ao cargo, apontando como ponto fraco a falta de trânsito político, que complica a relação com o governo.",0,interlocutor contar broadcast avaliação recomendar recondução imediato executivo cargo apontar fraco trânsito político complicar governo
30/01/24,"Há várias opções em aberto. Uma delas é fazer uma mudança no estatuto e dar a Bartolomeo um mandato de um ano (ao invés dos três anos previsto pela governança), para ele buscar maior aproximação com o governo.",0,haver vários opção abrir de ele mudança estatuto bartolomeo mandato ano invés ano prever governança buscar aproximação governo
30/01/24,"A outra hipótese é o Conselho de Administração adiar a decisão, em busca de mais diálogo e consenso sobre a manutenção ou não do executivo no cargo atual. Ou, pode decidir mudar já a liderança da mineradora.",0,hipótese administração adiar decisão busca diálogo consenso manutenção executivo cargo atual decidir mudar liderança mineradora
30/01/24,A solução de decidir pelo fim do contrato de Bartolomeo seria vista como uma “contrapartida” pela retirada por parte de Lula do nome de Mantega e como um gesto para não irritar ainda mais o Palácio do Planalto.,0,solução decidir contrato bartolomeo ver contrapartida retirada lula nome mantega gesto irritar palácio planalto
30/01/24,"Neste caso de saída do executivo, o processo de sucessão continuaria com a contratação de uma firma de headhunter internacional para buscar executivos, dentro e fora da mineradora, e propor uma lista tríplice.",0,caso saída executivo processo sucessão continuario contratação firma headhunter internacional buscar executivo mineradora propor lista tríplice
30/01/24,"O nome de Luiz Henrique Guimarães, ex-presidente da Cosan, que ocupa um assento no Conselho de Administração da Vale por indicação de Rubens Ometto, está entre os cotados para substituir Bartolomeo.",0,nome luiz henrique guimarães cosan ocupar assento administração vale indicação rubens ometto cotado substituir bartolomeo
30/01/24,"Ainda no noticiário corporativo, após o pregão regular desta 3ªF, as ações da Gol serão excluídas de todos os índices da B3, em resposta aos desdobramentos do pedido recuperação judicial da companhia área nos EUA.",0,noticiário corporativo pregão regular ação gol ser excluír índice resposta desdobramento pedido recuperação judicial companhia estados unidos
30/01/24,"A participação da companhia será redistribuída em proporção aos demais integrantes das carteiras. Antes mesmo da decisão da B3, os papéis da Gol já registraram ontem uma queda livre de 33,61%, cotados a R$ 3,93.",0,participação companhia ser redistribuir proporção integrante carteira decisão papel gol registrar queda livre cotar
30/01/24,"Além do processo de reestruturação judicial da companhia nos EUA, pesou no pregão desta 2ªF a informação de que o endividamento da empresa ficou acima de R$ 20 bilhões em dezembro do ano passado.",0,processo reestruturação judicial companhia estados unidos pesar pregão informação endividamento empresa ficar acima dezembro ano passado
30/01/24,"“O LEGADO TENEBROSO” – Nesta 2ªF, o déficit de R$ 230,5 bilhões em 2023 (2,1% do PIB) resgatou o debate sobre a revisão da meta fiscal, embora o resultado pior do que o previsto tenha sido minimizado pelo governo.",-1,legado tenebroso déficit produto interno bruto resgatar debate revisão meta fiscal resultado pior prever ter ser minimizar governo
30/01/24,"O segundo pior rombo da série histórica (só perdeu para os -R$ 939,5 bi de 2020, primeiro ano da pandemia) foi atribuído ao pagamento dos precatórios e ao acordo com governadores sobre o ICMS dos combustíveis.",-1,mau rombo série histórico perder bi ano pandemia atribuir pagamento precatório acordo governador icms combustível
30/01/24,"Não fossem estes dois fatores, o déficit teria ficado em 1,27% do PIB, perto do 1% previsto pela Fazenda.",-1,ser fator déficit ter ficar produto interno bruto prever fazenda
30/01/24,"Segundo Haddad, o governo fez o esforço de “passar a régua” no “legado tenebroso de desorganização das contas públicas”, pagando os precatórios que estavam represados pela chamada “PEC do Calote”.",-1,haddad governo esforço passar régua legado tenebroso desorganização conta público pagar precatório estar represado chamado pec calote
30/01/24,"Apesar do argumento do governo de que está limpando os riscos, o mercado, que sempre duvidou da promessa da equipe econômica de déficit zero, fortalece a percepção de que a mudança da meta é inevitável.",-1,apesar argumento governo limpar risco mercado duvidar promessa equipe econômico déficit fortalecer percepção mudança meta inevitável
30/01/24,"Haddad parece estar deixando em aberto essa possibilidade, já dividindo a responsabilidade com o Congresso e o Judiciário. “O resultado primário depende muito dessa boa interação do Judiciário com o Legislativo”, disse.",-1,haddad deixar abrir possibilidade dividir responsabilidade congresso judiciário resultado primário depender interação judiciário legislativo dizer
30/01/24,"Em busca do equilíbrio fiscal, o ministro Padilha (Secretaria de Relações Institucionais) disse que, junto com o líder do governo no Senado, Jaques Wagner, procurará Lira e Pacheco para tratar da MP da reoneração.",0,busca equilíbrio fiscal ministro padilha secretaria relações institucionais dizer junto líder governo senado jaques wagner procurar lira pacheco tratar medida provisória reoneração
30/01/24,"MAIS AGENDA – Tem IGP-M hoje (8h) e o mercado espera desaceleração para 0,28% em janeiro (mediana de pesquisa Broadcast), contra 0,74% em dezembro. Com um dia de atraso, o BC divulga o Focus (8h25).",0,agenda hoje mercado esperar desaceleração janeiro mediano pesquisa broadcast dezembro dia atraso banco central divulgar focus
30/01/24,"Às 14h, saem os dados do Caged, com previsão de fechamento líquido de 370 mil postos de trabalho com carteira assinada em dezembro, depois do saldo positivo de 130.097 observado em novembro.",-1,sair dado caged previsão fechamento líquido posto trabalho carteira assinar dezembro saldo positivo observar novembro
30/01/24,"O Tesouro divulga, às 14h30, o relatório da dívida pública (DPF) de dezembro e de 2023 e o plano anual de financiamento (PAF) de 2024. O secretário do Tesouro, Rogério Ceron, comenta os números em coletiva às 15h.",-1,tesouro divulgar relatório dívida pública dpf dezembro plano anual financiamento paf secretário tesouro rogério ceron comentar coletiva
30/01/24,"O BC inicia hoje a rolagem integral dos contratos de swap cambial que vencem em 1º de abril, no montante de US$ 15,1 bi (301.900 contratos). Em leilão às 11h30, serão ofertados até 16 mil contratos (US$ 800 mi).",-1,banco central iniciar hoje rolagem integral contrato swap cambial vencer abril montante bi contrato leilão ser ofertar contrato mi
30/01/24,"Haddad recebe, às 10h, o ministro da Agricultura, Carlos Fávaro, para discutir medidas emergenciais para o agronegócio. O socorro passa por eventual renegociação dos financiamentos do Plano Safra 2023/24.",0,haddad receber ministro agricultura carlos fávaro discutir medida emergencial agronegócio socorro passar renegociação financiamento plano safra
30/01/24,"Lula dá entrevista à CBN de Pernambuco (8h) para testar novo formato das lives de 3ªF, que não decolaram.",0,lula entrevista cbn pernambuco testar formato live decolar
30/01/24,"LÁ FORA – O índice de confiança do consumidor em janeiro sai nos EUA (12h) e na zona do euro (7h). A Alemanha divulga o PIB/4Tri (6h) e o FMI publica o relatório com as projeções econômicas globais, às 10h.",0,índice confiança consumidor janeiro sair estados unidos zona euro alemanha divulgar produto interno fmi publicar relatório projeção econômico global
30/01/24,"A TRÉGUA VOLÁTIL – Esgotado o alívio com os relatos sobre a desistência de Lula em emplacar Mantega no comando da Vale, a mineradora voltou à postura defensiva, que tem sido a marca registrada deste início de ano.",0,trégua volátil esgotado alívio relato desistência lula emplacar mantega comando vale mineradora voltar postura defensivo ser marca registrar início ano
30/01/24,"Os papéis da companhia caminham para o final de janeiro com queda acumulada de 10%, sem conseguir acompanhar a retomada do minério de ferro, que ontem superou o patamar de US$ 129 no mercado chinês.",0,papel companhia caminhar janeiro queda acumular conseguir acompanhar retomada minério ferro superar patamar mercado chinês
30/01/24,"O metal driblou a cautela com as incorporadoras chinesas, após a Justiça de HK decretar a liquidação da Evergrande. Já a Vale não se manteve imune, temendo pelo efeito da crise imobiliária sobre o PIB chinês.",0,metal driblar cautela incorporadora chinês justiça hk decretar liquidação evergrande vale manter imune temer efeito crise imobiliário produto interno bruto chinês
30/01/24,"Além dos impactos externos, a mineradora também não tem dado sorte com o noticiário doméstico.",0,impacto externo mineradora dar sorte noticiário doméstico
30/01/24,"Ontem, repercutiu mal a notícia de que o governo federal está cobrando R$ 25,7 bilhões da mineradora por renovação de concessões ferroviárias durante a gestão Bolsonaro. O papel caiu 0,47%, cotado a R$ 69,17.",0,repercutir notícia governo federal cobrar mineradora renovação concessão ferroviário durante gestão bolsonaro papel cair cotar
30/01/24,"Semana passada, a ação já havia sido abalada pela notícia de que a Justiça Federal condenou a Vale, a Samarco e BHP a pagarem R$ 47,6 bi em danos morais coletivos pelo rompimento da barragem de Brumadinho.",0,semana passado ação haver ser abalar notícia justiça federal condenar vale samarco bhp pagar bi dano moral coletivo rompimento barragem brumadinho
30/01/24,"As perdas moderadas da Vale ontem e a queda em bloco dos bancos chegaram a derrubar o Ibovespa abaixo dos 128 mil pontos na mínima do dia (127.852,82), mas Petrobras fez o contraponto e moderou a baixa.",0,perda moderar vale queda bloco banco chegar derrubar índice bovespa abaixo mínima dia petrobra contraponto moderar baixa
30/01/24,"Descolado das máximas em NY, o índice à vista da bolsa doméstica caiu 0,36%, a 128.502,66 pontos, com apenas R$ 15,7 bilhões em volume financeiro.",0,descolado máxima ny índice vista bolsa doméstica cair volume financeiro
30/01/24,"Petrobras foi na contramão do petróleo. O papel PN (+1,53%, a R$ 40,57) figurou entre as maiores altas do Ibovespa. ON registrou valorização de 0,95% (R$ 42,36).",0,petrobra contramão petróleo papel pn figurar grande alta índice bovespa on registrar valorização
30/01/24,"Em NY, onde participa de evento da Petrobras com investidores, Jean Paul Prates disse que o preço da commodity este ano deve ficar entre US$ 70 e US$ 90 o barril, estável em relação a 2023.",0,ny participar evento petrobras investidor jean paul prates dizer preço commodity ano ficar barril estável
30/01/24,"Na ICE, o petróleo Brent/abril caiu 1,35%, a US$ 81,83 por barril, na ICE, corrigindo parte dos fortes ganhos acumulados de 6% na semana passada. O WTI/março, -1,57%, a US$ 76,78, na Nymex.",0,ice petróleo brent abril cair barril ice corrigir forte ganho acumular semana passado wti março nymex
30/01/24,"Os bancos caíram todos: Santander unit, -1,60% (R$ 28,91); Bradesco ON, -0,36% (R$ 13,70); Bradesco PN, -0,90% (R$ 15,38); Banco do Brasil, -0,79% (R$ 56,52); e Itaú Unibanco, -0,52% (R$ 32,64).",0,banco cair santander unit bradesco on bradesco pn banco brasil itaú unibanco
30/01/24,"Na cola do tombo da Gil, os papéis da Azul caíram 3,01% (R$ 13,84). Suzano (-3,99%; R$ 50,80) sentiu o rebaixamento de recomendação pelo Morgan Stanley de equal weight para underweight.",0,cola tombo gil papel azul cair suzano sentir rebaixamento recomendação morgan stanley equal weight underweight
30/01/24,"Assaí foi a maior alta do dia, com 4,78% (R$ 14,46). Hypera ganhou 2,80% (R$ 31,95) e Raízen, +1,87% (R$ 3,81).",0,assaí alta dia hypera ganhar raízen
30/01/24,"PRESSÃO – Permeado pelo forte déficit primário doméstico em 2023 e pela cautela com o colapso da Evergrande, que afetou moedas de produtores de commodities, o dólar devolveu parte da baixa da semana passada (-1,53%).",-1,pressão permeado forte déficit primário doméstico cautela colapso evergrande afetar moeda produtor commodities dólar devolver baixa semana passado
30/01/24,"A moeda à vista subiu 0,71%, a R$ 4,9459. O dólar para fevereiro avançou 0,65%, a R$ 4,9540.",-1,moeda vista subir dólar fevereiro avançar
30/01/24,"Operadores relataram ainda um movimento maior de rolagens de contratos futuros, possivelmente com atuação dos comprados, conforme se aproxima a definição da taxa Ptax de janeiro, amanhã.",-1,operadores relatar movimento rolagem contrato futuro atuação comprado conforme aproximar definição taxa ptax janeiro amanhã
30/01/24,"No nível atual, acima de R$ 4,90, o dólar encontrou seu ponto de equilíbrio, disse ao Broadcast Fabrizio Velloni (Frente Corretora), citando a indefinição fiscal no Brasil e a incerteza sobre o início de corte de juros nos EUA.",-1,atual acima dólar encontrar equilíbrio dizer broadcast fabrizio velloni frente corretora citar indefinição fiscal brasil incerteza início corte juro estados unidos
30/01/24,"Mas para o Lombard Odier, a moeda brasileira está depreciada. Seu preço justo seria de R$ 4,50, também por questões como a balança comercial forte.",0,lombard odier moeda brasileiro depreciado preço justo questão balança comercial forte
30/01/24,"O banco suíço avaliou que, ainda que o BC continue cortando a Selic em 50 pb, o real é uma das melhores moedas para operações de carry trade por causa do juro real alto do Brasil, hoje em 8%.",0,banco suíço avaliar banco central continuar cortar especial liquidação custódia pb real bom moeda operação carry trade causa juro real alto brasil hoje
30/01/24,"Nesta 2ªF, as taxas dos DIs fecharam em alta, pressionadas pelo robusto déficit primário de 2023 no País, mas com os prêmios amenizados pela queda dos Treasuries.",-1,taxa dis fechar alta pressionar robusto déficit primário país prêmio amenizar queda treasuries
30/01/24,"O DI para Jan25 subiu a 9,975%, (de 9,948% na 6ªF). O DI Jan26 avançou a 9,665% (de 9,615%). O Jan27, a 9,835% (de 9,783%); Jan29, a 10,280% (10,223%); Jan31, a 10,530% (10,476%); e Jan33, a 10,640% (10,585%).",-1,depósito interfinanceiro subir depósito interfinanceiro avançar
30/01/24,"ALÍVIO TEMPORÁRIO – Diante de uma dívida que aponta para trajetória insustentável, segundo alguns analistas, Wall Street recebeu com alívio o comunicado do Tesouro dos EUA prevendo menos emissões que o estimado no 1Tri.",-1,alívio temporário dívida apontar trajetória insustentável analista wall street receber alívio comunicado tesouro estados unidos prever emissão estimar
30/01/24,"Essa alegria com o fiscal americano deve ter vida curta, segundo especialistas, mas os juros dos Treasuries aceleraram a queda e, as bolsas em NY, a alta.",-1,alegria fiscal americano vida curto especialista juro treasuries acelerar queda bolsa ny alta
30/01/24,"O Departamento do Tesouro dos EUA estimou que vai emitir US$ 760 bilhões nos primeiros três meses do ano, US$ 55 bilhões a menos que o previsto em outubro passado. No 2Tri, a conta cai bastante, para US$ 220 bilhões.",-1,departamento tesouro estados unidos estimar emitir bilhão primeiro ano bilhão prever outubro passado conta cair bilhão
30/01/24,"Nem tudo são flores, porém. Quanto ao 2Tri, a Jefferies lembrou que, apesar da forte redução de emissões prevista, o normal é o Tesouro executar uma redução líquida da dívida nesse período.",0,flor jefferies lembrar apesar forte redução emissão prever normal tesouro executar redução líquido dívida período
30/01/24,"Mas nas atuais circunstâncias, a queda nas emissões foi bem-vinda e creditada à entrada sazonal de receitas de impostos de pessoas físicas e empresas.",0,atual circunstância queda emissão creditar entrada sazonal receita imposto pessoa físico empresa
30/01/24,"Em evento realizado pelo UBS BB em SP ontem, o estrategista-chefe do UBS Investment Bank, Bhanu Baweja, afirmou que a dívida pública dos EUA, hoje em 125%, pode bater em 135% do PIB com a eventual vitória de Trump.",1,evento realizar ubs banco brasil sp ubs investment bank bhanu baweja afirmar dívida público estados unidos hoje bater produto interno bruto vitória trump
30/01/24,"Caso vença, Trump vai encontrar um cenário diferente do de 2016, quando os EUA estavam no início de um ciclo de crescimento, com dívida em 105% do PIB. Agora, a economia está no fim do ciclo desse ciclo.",1,caso vencer trump encontrar cenário diferente estados unidos estar início ciclo crescimento dívida produto interno bruto economia ciclo ciclo
30/01/24,"Com a adoção de uma política de corte de impostos, que historicamente é sempre adotada pelo partido Republicano, a dívida pode dar novo salto, de 8 a 10 pp.",1,adoção política corte imposto historicamente adotar partido republicano dívida salto
30/01/24,"O anúncio do Tesouro melhorou o sentimento de risco no fim da tarde, acelerou a queda nos juros dos Treasuries e levou o Dow Jones (+0,59%; 38.332,93 pontos) e o S&P 500 (+0,76%; 4.927,91) a novas máximas históricas.",1,anúncio tesouro melhorar sentimento risco acelerar queda juro treasuries levar dow jones máxima histórico
30/01/24,"O Nasdaq avançou 1,12% (15.628,04), preparando-se para a semana dos balanços de várias big techs.",0,nasdaq avançar semana balanço várias big techs
30/01/24,"O juro da note de anos cedeu a 4,307% (de 4,332% na 6ªF). O da note de 10 anos recuou a 4,078% (de 4,141%) e o do T-bond de 30 anos caiu a 4,327% (4,371%).",-1,juro note ano ceder note ano recuar ano cair
30/01/24,"O dólar avançou ante o euro (-0,22%, a US$ 1,0834), depois de declarações dovish de integrantes do BCE ao longo do dia, mas caiu ante outras moedas fortes.",-1,dólar avançar ante euro declaração dovish integrante bce longo dia cair ante moeda forte
30/01/24,"Pela manhã, o euro bateu o menor nível em sete semanas com o mercado do modo cautela com os diversos indicadores que saem na semana, entre eles o PIB do 4Tri, hoje, que pode confirmar uma recessão no bloco.",0,manhã euro bater semana mercado modo cautela diverso indicador sair semana produto interno bruto hoje confirmar recessão bloco
30/01/24,"Para o ING, o quadro contrasta com a resiliência da economia dos EUA, o que mantém a demanda pelo dólar.",-1,ing quadro contrasta resiliência economia estados unidos manter demanda dólar
30/01/24,"Ontem, o vice do BCE, Luis de Guindos, disse que as “boas notícias ligadas à inflação” vão se refletir na política monetária “mais cedo ou mais tarde”.",0,vice bce luis guindos dizer bom notícia ligar inflação refletir política monetário
30/01/24,"Mario Centeno (BC de Portugal) afirmou que o BCE deveria começar a reduzir juros “antes cedo do que tarde” e em pequenas doses. Segundo ele, há “muitas evidências de que a inflação está caindo de forma sustentada”.",0,mario centeno banco central portugal afirmar bce dever começar reduzir juro pequeno dose haver muito evidência inflação cair sustentar
30/01/24,"Mas nenhum dos dois apostou em corte em abril, como espera o mercado. Peter Kazimir (BC da Eslováquia) disse que um corte em junho é mais provável. Villeroy de Galhau ponderou que as tensões políticas podem influir na data.",0,nenhum apostar corte abril esperar mercado peter kazimir banco central eslováquia dizer corte junho provável villeroy galhau ponderar tensão político influir data
30/01/24,"A libra subiu 0,06%, a US$ 1,2711. O iene avançou 0,45%, a 147,44/US$.",0,libra subir iene avançar
30/01/24,"EM TEMPO 3R PETROLEUM informou que precificou a oferta de senior secured notes no montante de US$ 500 mi, remunerados à taxa de 9,750% ao ano e com vencimento em 2031; liquidação da emissão deve ocorrer em 5/2.",0,petroleum informar precificar oferta senior secured note montante mi remunerar taxa ano vencimento liquidação emissão ocorrer
30/01/24,"ENERGISA definiu em R$ 49,80 o preço de venda das ações em oferta subsequente (follow-on), na primeira operação do ano no Brasil. Com a venda de lote extra, a captação da empresa chegou a R$ 2,5 bilhões, apurou o Broadcast.",0,energisa definir preço venda ação oferta subsequente operação ano brasil venda lote extra captação empresa chegar apurar broadcast
30/01/24,"COPEL. Mercado fio, no segmento de distribuição, teve aumento de 10% no consumo de energia elétrica durante o 4TRI na comparação anual, para 8.814 GWh",0,copel mercado fio segmento distribuição aumento consumo energia elétrico durante comparação anual gwh
30/01/24,"No mercado de fio faturado, alta foi de 8% em igual período, a 8,296 GWh, considerando custo de disponibilidade.",0,mercado fio faturar alto igual período gwh considerar custo disponibilidade
30/01/24,"HYPERA aprovou a distribuição de R$ 61,552 milhões em JCP, o equivalente a R$ 0,0972 por ação, com pagamento até o final do exercício social de 2025, em data a ser definida pela companhia; ex em 2/2.",0,hypera aprovar distribuição m jcp equivalente ação pagamento exercício social data definir companhia ex
30/01/24,"IGUATEMI comprou uma participação adicional de 10% no Fashion Outlet Novo Hamburgo por R$ 24,5 milhões; com essa aquisição, o grupo passou a deter 51% do centro comercial.",0,iguatemi comprar participação adicional fashion outlet hamburgo m aquisição passar deter centro comercial
30/01/24,"JBS. Programa Escritórios Verdes da empresa alcançou 8 mil regularizações socioambientais de fazendas no Brasil, sendo 47% delas de pequenas propriedades.",0,jbs programa escritórios verdes empresa alcançar regularização socioambiental fazenr brasil ser de ele pequeno propriedade
31/01/24,"Antes do Fed (16h) e do Copom (18h30), tem água para rolar nos mercados. Na China, em meio aos receios de que a crise imobiliária comprometa o ritmo de crescimento do PIB, o PMI industrial veio em linha com o previsto, mas seguiu em território de contração. Em NY, sai hoje a pesquisa ADP de empregos no setor privado em janeiro (10h15) e o mercado repercute a frustração com os balanços divulgados ontem, depois do fechamento. Alphabet afundou 5,39% no after hours, Microsoft recuou 0,54% e Tesla (-3,36%) reagiu mal à decisão judicial que anulou o valor do salário de Elon Musk. Aqui, Santander solta seu resultado trimestral antes da abertura dos negócios. No mais, é esperar pela coletiva de Powell (16h30) e pelo comunicado do Copom.",0,fed copom água rolar mercado china receio crise imobiliário comprometo ritmo crescimento produto interno bruto pmi industrial vir linha previsto seguir território contração ny sair hoje pesquisa adp emprego setor privado janeiro mercado repercutir frustração balanço divulgar fechamento alphabet afundar after hours microsoft recuar tesla reagir decisão judicial anular salário elon musk santander soltar resultado trimestral abertura negócio esperar coletiva powell comunicado copom
31/01/24,"A expectativa consolidada é que o Fed vai manter o juro no intervalo de 5,25% a 5,50% e que o Copom vai dar mais um corte da Selic de meio ponto, para 11,25%. Aqui e nos EUA, são os próximos passos que interessam.",-1,expectativa consolidar fed manter juro intervalo copom corte especial liquidação custódia estados unidos próximo passo interessar
31/01/24,O Fed pode até manter março na mesa como opção para o início da flexibilização monetária.,0,fed manter março mesa opção início flexibilização monetário
31/01/24,"Mas se quiser ser coerente com os indicadores mais recentes e com a comunicação mais hawkish de muitos de seus dirigentes, vai conduzir as expectativas do ciclo de cortes para a reunião de maio ou até mais à frente.",0,querer coerente indicador recente comunicação hawkish dirigente conduzir expectativa ciclo corte reunião maio frente
31/01/24,"Tem quem não descarte que o FOMC deixe para derrubar o juro só no segundo semestre, diante da força exibida pelo mercado de trabalho, que poderá ser confirmada ou contestada pelo payroll de janeiro, na 6ªF.",0,descarter fomc deixar derrubar juro semestre força exibir mercado trabalho confirmar contestar payroll janeiro
31/01/24,O investidor passou bastante tempo travando uma queda de braço particular com o Fed. Resistiu até onde pôde a começar a desistir da aposta no pivô dovish em março e só nas últimas semanas vem se convertendo.,0,investidor passar travar queda braço particular fed resistiu começar desistir aposta pivô dovish março último semana converter
31/01/24,"Aos poucos, vai mudando de lado e, embora as estimativas ainda estejam bem divididas, é majoritária a precificação no CME de corte só em maio (60%), que pode ser ampliada hoje, se Powell vier conservador.",0,pouco mudar estimativa estar dividido majoritário precificação cme corte maio ampliar hoje powell vier conservador
31/01/24,"Apesar de a economia americana vir confirmando um processo de desinflação, a chance de o juro cair mais cedo vem sendo esvaziada por dados ainda fortes do emprego e da atividade (“bombou” o PIB/4Tri, de 3,3%).",1,apesar economia americano vir confirmar processo desinflação chance juro cair ser esvaziar dado forte emprego atividade bombar produto interno
31/01/24,"Ontem, o vigor de dois indicadores (Jolts e confiança do consumidor) reforçou que o Fed não precisa ter pressa. Em paralelo, não são poucos os Fed boys que têm operado as expectativas contra uma ação antecipada.",0,vigor indicador jolts confiança consumidor reforçar fed precisar pressa paralelo pouco fed boys operar expectativa ação antecipar
31/01/24,"Em declarações aos jornalistas no início da noite, Haddad disse que o BC está com a agenda “relativamente contratada” para a reunião de hoje e que, mais importante, pode ser a sinalização de queda dos juros americanos pelo Fomc (ou por Powell).",0,declaração jornalista início noite haddad dizer banco central agenda relativamente contratado reunião hoje importante sinalização queda juro americano fomc powell
31/01/24,"Segundo o ministro, se for confirmada a expectativa do primeiro corte no primeiro semestre, isso pode ajudar o Copom a atingir uma taxa terminal da taxa Selic mais baixa do que se projeta atualmente, em torno de 9%.",0,ministro confirmar expectativa corte semestre ajudar copom atingir taxa terminal taxa especial liquidação custódia baixo projetar atualmente torno
31/01/24,"Haddad reforçou sua avaliação de que, a partir do meio do ano, o destino da Selic no País será muito influenciado pelo cenário externo, quando os juros nos EUA devem começar a cair. A expectativa do ministro é de que as notícias serão “boas”.",0,haddad reforçar avaliação ano destino especial liquidação custódia país ser influenciar cenário externo juro estados unidos começar cair expectativa ministro notícia ser bom
31/01/24,"Ele também repetiu que espera um ano “muito bom” para economia, que deverá superar as estimativas de um crescimento de 2%. A projeção da Fazenda é de um avanço de 2,2% do PIB, enquanto o FMI atualizou suas previsões para um PIB de 1,7%.",0,repetir esperar ano economia superar estimativa crescimento projeção fazenda avanço produto interno bruto fmi atualizar previsão produto interno bruto
31/01/24,"O mercado quer ver se o BC mantém ou muda a mensagem de cautela, que justificou o ritmo de queda de 0,50 ponto porcentual como apropriado para as próximas reuniões, o que inclui, pelo menos, o encontro de hoje e de março (dias 19 e 20).",0,mercado banco central manter mudar mensagem cautela justificar ritmo queda porcentual apropriar próximo reunião incluir encontro hoje março dia
31/01/24,"Como mostrou o Projeções Broadcast, os investidores também esperam uma queda da mesma magnitude em maio (dias 7 e 8) e essa é a aposta que está em jogo e poderá ser ajustada por novidades no comunicado e na ata na semana que vem.",0,mostrar projeções broadcast investidor esperar queda mesmo magnitude maio dia aposta jogo ajustar novidade comunicado ata semana
31/01/24,"A LUTA CONTINUA, COMPANHEIRO – No esforço para viabilizar a meta de déficit zero, matéria do Estadão diz que a equipe econômica criou um “plano de guerra” de curto prazo para reduzir ao máximo o bloqueio no Orçamento.",0,luta continua companheiro esforço viabilizar meta déficit matéria estadão equipe econômico criar plano guerra curto prazo reduzir bloqueio orçamento
31/01/24,"Para reduzir o contingenciamento no relatório de receitas e despesas, em março, a ideia é acelerar a entrada de arrecadação nova no caixa da União e cortar gastos com o combate a fraudes, principalmente na Previdência.",0,reduzir contingenciamento relatório receita despesa março ideia acelerar entrada arrecadação caixa união cortar gasto combate fraude principalmente previdência
31/01/24,"Paralelamente, o governo negocia com o Congresso decisões com impacto importante nas contas públicas, como a desoneração da folha de pagamentos, que tem sido alvo de impasse político e cautela nos negócios.",0,paralelamente governo negociar congresso decisão impacto importante conta público desoneração folha pagamento ser alvo impasse político cautela negócio
31/01/24,"SOCORRO ÀS AÉREAS – Em meio ao pedido de recuperação judicial da Gol e às passagens caras, o governo discute uma ajuda ao setor, mas Mercadante já avisou que o BNDES não tem como emprestar sem garantias.",0,socorro aéreas pedido recuperação judicial gol passagem caro governo discutir ajuda setor mercadante avisar banco nacional desenvolvimento econômico social emprestar garantia
31/01/24,"As companhias aéreas chegaram a mencionar slots (espaços em aeroportos) e aeronaves em leasing como objeto de garantia, mas essa oferta não prosperou na negociação para uma linha de crédito emergencial.",0,companhia aéreo chegar mencionar slots espaço aeroporto aeronave leasing objeto garantia oferta prosperar negociação linha crédito emergencial
31/01/24,"O ministro de Portos e Aeroportos, Silvio Costa Filho, disse na semana passada que o governo iria criar um fundo de até R$ 6 bilhões para as empresas, com formatação a ser definida pelo BNDES e pela Fazenda.",0,ministro portos aeroportos silvio costa filho dizer semana passado governo ir criar fundo empresa formatação definir banco nacional desenvolvimento econômico social fazenda
31/01/24,"Este valor não está fechado, nem está decidido como deve funcionar o fundo. Mercadante assegurou que, se a linha avançar, o crédito será oferecido pelo BNDES ao custo da TLP, sem subsídio do banco via juros reduzidos.",0,fechado decidido funcionar fundo mercadante assegurar linha avançar crédito ser oferecer banco nacional desenvolvimento econômico social custo tlp subsídio banco ver juro reduzir
31/01/24,"De seu lado, a Fazenda não quer baixar os impostos do combustível nem aportar recursos para o fundo.",0,fazenda baixar imposto combustível aportar recurso fundo
31/01/24,"Lula marcou reunião para amanhã sobre o pacote de socorro às aéreas. O Broadcast apurou que o presidente articula uma saída negociada para a Petrobras reduzir o preço do querosene de aviação (QAV) em cerca de 0,5%.",0,lula marcar reunião amanhã pacote socorro aéreo broadcast apurar presidente articular saída negociar petrobras reduzir preço querosene aviação qav cerca
31/01/24,"Com esse novo corte, o combustível vai acumular queda de 10% no ano, depois de redução de 19,6% em 2023.",0,corte combustível acumular queda ano redução
31/01/24,"E AO AGRO – Após reunião com Haddad, o ministro da Agricultura, Carlos Fávaro, informou que o BNDES vai ampliar os recursos para o setor do agronegócio e que um anúncio oficial está sendo preparado para 6ªF.",0,agro reunião haddad ministro agricultura carlos fávaro informar banco nacional desenvolvimento econômico social ampliar recurso setor agronegócio anúncio oficial ser preparar
31/01/24,"Conforme informado pelo Broadcast, há expectativa de que o BNDES anuncie um novo aporte de R$ 4 bilhões para financiamento de investimentos agropecuários dentro da linha BNDES Crédito Rural, com custo fixo em dólar.",0,conforme informar broadcast haver expectativa banco nacional desenvolvimento econômico social anuncier aporte financiamento investimento agropecuário linha banco nacional desenvolvimento econômico social crédito rural custo fixo dólar
