DATE,TIME,HEADING,ARTICLE CONTENT,LABEL,COMMENTS
2002-01-25,13:38,"Stoxx600 fecha em alta de 0,54%, aos 510,34 pontos",,,
2002-01-25,13:52,"EMPRESAS: Entre os frigoríficos, só JBS opera em alta, após surto de gripe aviária na França","As ações da JBS são as únicas do setor de frigoríficos a operar em alta nesta tarde, com valorização de 1,10% (R$ 36,70). Isso acontece depois de a França registrar novos casos de gripe aviária, o que retira dela o status de país livre da doença. Analistas dizem que informação aumenta a pressão sobre a oferta de proteínas de aves em território francês, o que abre espaço para maior demanda por produtos importados. A companhia comercializa aves para a Europa por meio da Pilgrim‚Äôs Pride. As demais companhias do setor recuam: BRF cede 1,58% (R$ 24,96); Marfrig cai 1,12% (R$ 16,84) e Minerva tem baixa de 3,54% (R$ 4,91).",,
2002-01-25,13:57,PagBank substitui Rede D‚ÄôOr e Vivara por Weg e BB Seguridade na carteira SuperPags Longo Prazo para janeiro,,,
2002-01-25,13:57,"Estratégia da carteira para o primeiro mês do ano é ""reduzir a exposição a ativos do segmento de consumo""",,,
2002-01-25,13:57,"Isso leva em conta um ""cenário macroeconômico mais desafiador, uma vez que as taxas de juros elevadas pressionam o setor",,,
2002-01-25,13:58,MERCADOS: Bolsas europeias sobem com PMIs fracos reforçando cenário para cortes de juros,"As bolsas europeias fecharam a primeira sessão do ano em alta, com investidores analisando indicadores de atividade (PMIs) industrial da região mais fracos do que o esperado, o que reforça a expectativa de mais cortes de juros pelo BCE e pelo BoE. O PMI industrial da França atingiu o menor nível desde maio de 2020, em meio à crise política que impede a aprovação de um novo orçamento. O do Reino Unido caiu de 48 em novembro para 47 em dezembro, no menor nível em 11 meses e abaixo das previsões, de 47,3. As ações de energia foram destaque de alta no dia (BP +2,57%; Shell +1,94%), impulsionadas pelo avanço nas cotações do petróleo. O índice Stoxx 600 fechou em alta de 0,60%, aos 510,67 pontos. Em Londres, o FTSE100 subiu 1,07%. Em Frankfurt, o DAX ganhou 0,58%. E em Paris, o CAC40 avançou 0,18%.",,
2002-01-25,14:05,"Warren: Emissões do Tesouro em 2024 somam R$ 1,355 tri, abaixo do valor recomendado no PAF","As emissões de títulos realizadas pelo Tesouro em 2024 somaram R$ 1,355 trilhão, com média semanal dos leilões de R$ 26,6 bilhões, informa a Warren Investimentos, em relatório. O valor ficou abaixo da necessidade de financiamento para o ano prevista no Plano Anual de Financiamento (PAF), de R$ 1,427 trilhão, equivalente a uma média semanal de R$ 28,8 bilhões. ""Assim, o colchão de liquidez no final do ano deve ter ficado em torno de R$ 900 bilhões, inferior aos R$ 982 bilhões do fechamento de 2023"", afirma o estrategista-chefe, Sérgio Goldenstein. As emissões de 2024, porém, ficaram acima das de 2023, de R$ 1,303 trilhão, e 2022, de R$ 1,001 trilhão. No ano passado, as emissões de prefixados (LTNs e NTN-Fs) alcançaram R$ 309 bilhões, com participação relativa de 23% nas emissões totais, contra 41% em 2023 e 36% em 2022. A participação relativa das LFTs foi de 65% em 2024, bem acima dos 39% de 2023 e 40% de 2022, totalizando R$ 881 bilhões no ano passado. O volume das NTN-Bs chegou a R$ 165 bilhões, com participação relativa de 12%, bem abaixo dos 20% em 2023 e 24% em 2022. ""Além das colocações de NTN-Bs terem sido prejudicadas pelas condições adversas do mercado, houve forte concorrência advinda do crescimento relevante das emissões de debêntures indexadas ao IPCA"", explica Goldenstein.",,
2002-01-25,14:11,Fies: Apenas 19% das vagas oferecidas foram preenchidas em 2024,"Das 112,1 mil vagas do Fies, o programa de financiamento estudantil do governo federal, abertas no ano passado, apenas 19,15% foram preenchidas, entre janeiro e novembro de 2024. Nesse período, foram fechados 21,8 mil contratos de financiamento estudantil contra 48 mil no ano de 2023, segundo dados que constam no site do FNDE, autarquia do MEC que administra o Fies. No ano passado, a pasta criou o Fies Social, que reverte metade das vagas para população carente, concedendo até 100% de financiamento para pessoas inscritas no Cad√önico e com renda familiar per capita de até meio salário mínimo. Além disso, há cotas para pretos, pardos, indígenas, quilombolas e pessoas com deficiência. Segundo o MEC, no primeiro semestre de 2024, 39.419 estudantes migraram do Fies para o Fies Social. Ainda assim, o Fies não conseguiu deslanchar. Desde 2015, o programa de financiamento estudantil vem reduzindo de tamanho com o governo reduzindo o orçamento do programa e uma menor demanda dos estudantes que não conseguem se enquadrar às regras.",,
2002-01-25,14:13,BTG faz duas substituições em sua carteira recomendada para janeiro: entram JBS e Eletrobras e saem Cyrela e Copel,,,
2002-01-25,14:13,EUA/Treasuries operam nas máximas do dia,,,
2002-01-25,14:13,"T-Note de 2 anos a 4,2653%; T-Note de 5 anos a 4,4026%",,,
2002-01-25,14:27,Entidades pedem veto de Lula a ‚Äòjabutis‚Äô no projeto das eólicas offshore,"Doze entidades do setor elétrico pediram em carta aberta para o que o presidente Lula vete três artigos do recém-aprovado projeto de lei (PL) 576/2021, que estabelece o marco regulatório das eólicas marinhas (offshore), aprovado no Congresso em dezembro. O PL aguarda sanção presidencial. As entidades defendem a exclusão completa dos artigos 19, 22 e 23, por entenderem que eles ""divergem significativamente do objetivo original do projeto"". Os ""jabutis"" gerariam um custo de R$ 545 bilhões para os consumidores até 2050, o que corresponde a um aumento de 9% nas tarifas de energia elétrica e R$ 22 bilhões por ano em custos adicionais para os consumidores. O PL foi de autoria do então senador Jean Paul Prates (PT-RN). Uma das emendas sobre as quais as entidades pedem a exclusão flexibiliza a contratação obrigatória de térmicas a gás natural, que foi estabelecida pela lei da privatização da Eletrobras, em 2021. Outra emenda prevê a prorrogação dos contratos de térmicas a carvão para até 2050 e uma terceira estabelece a contratação obrigatória de quase 5 GW de pequenas centrais hidrelétricas (PCHs), mesmo sem necessidade.",,
2002-01-25,14:33,"BC: Fluxo cambial total em dezembro, até dia 27, foi negativo em US$ 24,314 bi",,,
2002-01-25,14:33,"Fluxo total na semana passada (23 a 27/12) foi negativo em US$ 5,887 bi",,,
2002-01-25,14:40,"BC: Fluxo cambial total na semana passada (23 a 27/12) foi negativo em US$ 5,887 bi","O Banco Central informou que o fluxo cambial total na semana passada (23 a 27/12) foi negativo em US$ 5,887 bilhões, resultado da saída de US$ 7,836 bilhões pela conta financeira e entrada de US$ 1,949 bilhão pela conta comercial. No acumulado de dezembro, até dia 27, o fluxo total estava negativo em US$ 24,314 bilhões, com saída de US$ 26,042 bilhões pela via financeira e entrada de US$ 1,728 bilhão pela via comercial. No ano, até 27/12, o fluxo total virou e agora está negativo em US$ 15,918 bilhões. O BC informou ainda que teve perda de R$ 16,840 bilhões com swap cambial em dezembro, até dia 27. A posição cambial líquida está em US$ 228,262 bilhões.",,
2002-01-25,14:44,"Santander inclui BB e CCR em sua carteira Ibovespa+ para janeiro, retirando Bradesco PN e Lojas Renner",,,
2002-01-25,14:44,"Banco manteve Cyrela, Itaú, JBS, Multiplan, Petrobras, RD Saúde, Sabesp, Totvs e Vale",,,
2002-01-25,14:51,"Prio inicia hoje atividades de comercialização direta de gás natural no mercado livre, com produção da ordem de 300 mil m¬≥/dia",,,
2002-01-25,15:00,MERCADOS: Treasuries e dolar sobem com economia resiliente nos EUA; Ibovespa patina e juros futuros queimam gordura,"Dados melhores que o esperado da economia americana reforçam a percepção de que o Fed vai mesmo reduzir o ritmo de cortes de juros neste ano, empurrando juros dos Treasuries e o dolar para cima, enquanto as bolsas recuam (Dow -0,52%; S&P500 -0,49%; Nasdaq -0,61%) neste primeiro pregão de 2025. O PMI industrial dos EUA caiu a 49,4 em dezembro, ficando acima da previsão, 48,3. Além disso, o número de pedidos iniciais de seguro-desemprego ficou em 211 mil na semana encerrada em 28 de dezembro, abaixo dos 220 mil revisados da semana anterior e da expectativa de 221 mil. √â o menor resultado em oito meses, confirmando que a economia americana segue resiliente. Há pouco, o T-Note de 2 anos marcava 4,2555%, enquanto a taxa do papel de 10 anos subia para 4,5862%. O índice DXY subia 0,76%, aos 109,31 pontos, maior nível em mais de dois anos. Os tombos do euro (-0,90%, a US$ 1,0264) e da libra (-1,17%, a US$ 1,2369) chamam atenção, após PMIs piores que o esperado, reforçando o cenário de cortes de juros pelo BCE e pelo BoE. Por aqui, o Ibovespa patina (-0,15%, aos 120.097 pontos), apesar da forte alta de Petrobras ON (+2,92%) e PN (+2,02%), na esteira dos ganhos do petróleo. O dolar à vista (-0,16%, a R$ 6,1702) e os juros futuros (Jan/26 a 15,285%; Jan/27 a 15,755%; Jan/29 a 15,595%) parecem queimar um pouco das gorduras acumuladas no fim do ano passado.",,
2002-01-25,15:20,"BC: Reservas internacionais encolheram 8,46% em dezembro, maior queda mensal da série histórica",,,
2002-01-25,15:20,"Maior redução mensal anterior, de 5,32%, havia ocorrido em março de 2020, no início da pandemia",,,
2002-01-25,15:20,"Reservas passaram de US$ 363,003 bi no fim de novembro para US$ 332,306 bi no fim de dezembro, menor nível desde fevereiro de 2023",,,
2002-01-25,15:20,"Redução das reservas reflete injeção de US$ 21,575 bi do BC no mercado por meio de leilões à vista em dezembro",,,
2002-01-25,15:24,"Cobre inicia o ano estável, dividido entre a forte alta do dolar (DXY +0,74%) e a expectativa de estímulos à economia da China",,,
2002-01-25,15:24,"+ Na Comex, contrato para março caiu apenas 0,01%, a US$ 4,0260 por libra-peso",,,
2002-01-25,15:24,"Na LME, contrato de 3 meses subia 0,13% há pouco, a US$ 8.793,00 por tonelada",,,
2002-01-25,15:27,EMPRESAS: Azul se destaca no ranking positivo com notícia sobre acordo tributário da Gol,"As ações da Azul se destacam entre as maiores altas do Ibovespa, avançando, há pouco, 5,65%, a R$ 3,74. A empresa se beneficia da notícia de que a Gol fechou um acordo com a Procuradoria-Geral da Fazenda Nacional e a Secretaria Especial da Receita Federal com o objetivo de equacionar débitos fiscais, o que contribui para a expectativa de uma fusão ou aquisição da companhia. Fora do Ibovespa, os papéis da Gol subiam 6,15%, a R$ 1,38.",,
2002-01-25,15:27,"BC/Fluxo cambial: Saída de dolares em 2024, de US$ 15,918 bi, é a terceira maior da série histórica","O fluxo cambial em 2024 ficou negativo em US$ 15,918 bilhões, a terceira maior saída líquida anual de dolares do país na série histórica do Banco Central. Apenas em 2019 (US$ 44,768 bilhões) e 2020 (US$ 27,923 bilhões) houve saídas maiores. Os dados de 2024 ainda são preliminares, até 27 de dezembro. No acumulado do ano passado, o fluxo financeiro foi negativo em US$ 84,396 bilhões, resultado de US$ 589,989 bilhões em compras e US$ 674,385 bilhões em vendas. O segmento reúne os investimentos estrangeiros diretos e em carteira, remessas de lucro e pagamento de juros, entre outras operações. O saldo do comércio exterior foi positivo em US$ 68,478 bilhões em 2024, com importações de US$ 229,978 bilhões e exportações de US$ 298,456 bilhões.",,
2002-01-25,15:33,IBP pede que Lula vete benefício fiscal a refinaria em Manaus na regulamentação da reforma tributária,"O Instituto Brasileiro de Petróleo e Gás (IBP) defende que o presidente Lula vete integralmente a concessão de um benefício fiscal para a refinaria de Manaus (AM), aprovado na regulamentação da reforma tributária, em dezembro. Segundo o IBP, o tratamento tributário especial pode custar R$ 3,5 bilhões anuais para os cofres públicos, sendo que o tema não foi debatido previamente com o setor de combustíveis. Segundo parecer técnico feito a pedido do IBP, o tratamento especial é inconstitucional, pode gerar distorções concorrenciais e perda de competitividade do etanol em relação à gasolina. Além disso, privilegia uma única empresa, a Atem, dona da refinaria.",,
2002-01-25,15:44,Usuário de plano de saúde poderá trocar de operadora em caso de exclusão de hospital da rede,"Beneficiários de planos de saúde insatisfeitos com a exclusão de um hospital ou de serviços de urgência e emergência da rede de sua operadora, seja no município onde residem ou onde contrataram o plano, poderão realizar a portabilidade sem precisar cumprir os prazos mínimos de permanência, que antes variavam de um a três anos. Também não será exigido que o plano escolhido ou de destino seja da mesma faixa de preço do plano de origem, como acontece atualmente em outras situações de portabilidade de carências. As mudanças fazem parte de um conjunto de novas regras da ANS, estabelecidas em uma resolução de 2023, que entrou em vigor no dia 31 de dezembro de 2024. Segundo a ANS, as mudanças vão proporcionar maior transparência e proteção aos beneficiários e devem ser adotadas por todas as operadoras de planos de saúde, em todos os tipos de contrato.",,
2002-01-25,15:47,"Argentina busca novo acordo com o FMI para pagar US$ 2,6 bi em dívidas em 2025","O governo da Argentina corre neste começo de ano para tentar firmar um novo acordo com o FMI para garantir recursos para pagar vencimentos de US$ 2,6 bilhões ao fundo, que devem ser pagos ao longo deste ano. O objetivo do presidente Javier Milei é fechar o acordo até março, segundo o canal de notícias argentino *TN*. Esse valor foi reduzido em cerca de US$ 685 milhões após alterações na política de taxas do FMI. Antes das mudanças, os pagamentos da Argentina para o fundo neste ano ultrapassavam US$ 3,2 bilhões. Tanto o governo quanto o FMI confirmaram que a Argentina busca um novo acordo, porém qualquer avanço deverá acontecer apenas depois da posse de Donald Trump nos EUA, no dia 20 de janeiro, já que o país é o maior acionista do FMI e exerce grande influência nas decisões do conselho.",,
2002-01-25,15:51,"MERCADOS: Ouro inicia ano em alta, com investidor se protegendo de incertezas à frente","O ouro fechou em alta nesta primeira sessão de 2025, apesar do avanço do dolar (DXY +0,75%) e dos juros dos Treasuries, com investidores buscando proteção no metal precioso para as incertezas sobre a economia global e tensões geopolíticas ao longo deste ano. O contrato para março fechou em alta de 1,06%, a US$ 2.669,00 por onça-troy na Comex.",,
2002-01-25,15:52,"Taxa Ptax fecha em alta de 0,26%, a R$ 6,2086",,,
2002-01-25,15:57,EMPRESAS: Mubadala compra mais uma faculdade de medicina em Minas Gerais,"O Mubadala Capital, fundo soberano de Abu Dhabi, comprou mais uma faculdade com vagas de medicina, informa a coluna *Capital/O Globo*. Por meio da subsidiária Clariens, que concentra seus negócios no setor, o fundo adquiriu o Centro Universitário Imepac em Araguari, município mineiro na região de Uberlândia. A Imepac Araguari oferece 18 cursos de graduação na cidade, que vão de medicina a engenharia de produção, além de cinco cursos técnicos e um curso de pós-graduação. Segundo dados do Ministério da Educação, a instituição tem 219 vagas anuais autorizadas no bacharelado em medicina. O curso foi iniciado há duas décadas e, em 2023, contava com cerca de 1.100 alunos matriculados. A transação ocorre poucos meses após a Clariens ter comprado outra faculdade de medicina em Minas Gerais, a Inapós, localizada em Pouso Alegre. Essa instituição possui 150 vagas para o curso de medicina.",,
2002-01-25,16:11,EUA/Biden bloqueará novas perfurações de petróleo offshore antes de retorno de Trump,"O presidente dos EUA, Joe Biden, está se preparando para emitir um decreto proibindo permanentemente novos projetos de petróleo e gás offshore em algumas águas costeiras do país, buscando uma proteção difícil de ser revogada em áreas marinhas sensíveis. Em suas últimas semanas na Casa Branca, Biden quer proibir a venda de novos direitos de perfuração em partes da plataforma continental externa do país, de acordo com fontes da ** Bloomberg**. A medida complicaria as ambições do presidente eleito, Donald Trump, de impulsionar a produção doméstica de energia.",,
2002-01-25,16:19,Ucrania interrompe passagem de gás natural da Rússia para a Europa,"O fluxo de gás natural através de um importante gasoduto da Rússia para a Europa foi interrompido na madrugada de ontem, depois que a Ucrania se recusou a renovar um acordo que permitia o trânsito do recurso através de seu território. O presidente Volodymyr Zelensky havia alertado por meses que não renovaria o contrato firmado no período pré-guerra, que expirou à meia-noite de 31 de dezembro, devido à invasão em larga escala da Rússia ao seu país. A decisão da Ucrania faz parte de uma campanha mais ampla de Kiev e de seus aliados ocidentais para minar a capacidade de Moscou de financiar seu esforço de guerra. ""Este é um evento histórico"", disse o ministro da Energia da Ucrania, Herman Galushchenko, em comunicado. ""A Rússia está perdendo mercados e sofrerá perdas financeiras.""",,
2002-01-25,16:22,BCE/Stournaras: Espero que as taxas de juros sejam reduzidas para 2% até o outono,"O dirigente do BCE e presidente do BC da Grécia, Yannis Stournaras, disse hoje que espera que os cortes nos juros europeus reduzam as taxas para 2% até o outono do Hemisfério Norte. ""Espero mais 100 pontos-base de cortes, se não tivermos circunstâncias inesperadas na Europa e nos EUA"", afirmou, em entrevista para a estação de rádio *Skai 100.3*, divulgada hoje no site do BC grego. No entanto, o dirigente reconheceu que existem diversas incertezas que podem afetar a trajetória dos juros. Entre elas, Stournaras destacou o segundo mandato de Donald Trump nos EUA e as promessas de tarifas comerciais, além da incerteza política e impasse orçamentário na França.",,
2002-01-25,16:43,"EMPRESAS: CSN amplia perdas, sob efeito de incertezas da China e após aquisição de empresa de logística","Em destaque entre as maiores perdas do Ibovespa, as ações da CSN ampliam o ritmo de queda nesta segunda etapa do pregão, recuando, há pouco, 4,85%, a R$ 8,43, ainda reagindo às incertezas do mercado sobre o crescimento do setor, o que afeta todo o setor. Além disso, pesa sobre o papel notícia divulgada no início da semana sobre a aquisição pela CSN de 70% do capital social da Estrela, do setor de logística, por R$ 742 milhões. Na avaliação de analistas, a transação poderia elevar a alavancagem da empresa. Também na lista negativa, Usiminas caía 2,63%, a R$ 5,18. Gerdau perdia 1,38% (R$ 17,89) e Metalúrgica Gerdau cedia 1,46% (R$ 10,01). Entre as mineradora, CSN Mineração tinha queda de 2,52% (R$ 5,02) e Vale recuava 0,40% (R$ 54,33).",,
2002-01-25,16:48,Petrobras confirma acordo com Prio para uso de infraestrutura do Sistema Integrado de Escoamento da Bacia de Campos (SIE-BC) e da Unidade de Processamento de Gás Natural de Cabiúnas (UTGCAB),,,
2002-01-25,16:53,"Petróleo/fechamento: Brent para março avança 1,73%, a US$ 75,93 por barril, na ICE",,,
2002-01-25,16:53,"WTI para fevereiro sobe 1,97%, a US$ 73,13 por barril, na Nymex",,,
2002-01-25,16:55,"MERCADOS: Petróleo inicia ano em alta, de olho em estímulos na China e maiores restrições à exploração offshore nos EUA","O petróleo começou o ano com alta expressiva, mesmo em uma sessão de forte valorização do dolar frente aos pares (DXY +0,75%) e diante de uma queda menor que o esperado dos estoques americanos. Os preços da commodity parecem que foram embalados pela promessa de Ano Novo de Xi Jinping, de anunciar novos estímulos econômicos na China este ano, e pela informação de que Joe Biden deve baixar um decreto proibindo permanentemente novos projetos de petróleo e gás offshore em algumas águas costeiras do país, dificultando os planos de Donald Trump, que pretende expandir a produção dos EUA. Na agenda do dia, os estoques de petróleo caíram 1,178 milhão de barris na semana passada, menos do que a redução de 2,4 milhões de barris prevista pelos analistas. Já os estoques de gasolina subiram 7,717 milhões, contrariando projeção de queda de 300 mil barris. O Brent para março fechou em alta de 1,73%, a US$ 75,93 por barril, na ICE. Já o WTI para fevereiro subiu 1,97%, a US$ 73,13 por barril, na Nymex.",,
2002-01-25,17:01,"dolar à vista fecha em baixa de 0,29%, a R$ 6,1625, após oscilar entre R$ 6,1517 e R$ 6,2267",,,
2002-01-25,17:09,"MERCADOS: dolar tem leve recuo frente ao real, enquanto libra e euro derretem","O dolar à vista encerrou a primeira sessão do ano com baixa moderada, devolvendo uma pequena parte do ganho acumulado em dezembro, em uma sessão sem maiores novidades no campo fiscal, mas com vários indicadores de atividade mundo afora. No exterior, o índice DXY atingiu o maior desde novembro de 2022, refletindo o enfraquecimento do euro e da libra após os PMIs fracos na região, que reforçam o cenário para novos cortes de juros pelo BCE e BoE. Nos EUA, a queda do número de pedidos de seguro-desemprego ao menor nível em 8 meses leva a crer que o Fed realizará menos cortes de juros neste ano. Voltando ao Brasil, o BC informou hoje que fluxo cambial registrou saída de US$ 15,918 bilhões em 2024, a terceira maior saída líquida anual da série histórica. O dolar à vista fechou em baixa de 0,29%, a R$ 6,1625, após oscilar entre R$ 6,1517 e R$ 6,2267. √Äs 17h07, o dolar futuro para fevereiro caía 0,12%, a US$ 6,1970. O índice DXY subia 0,80%, para 109,359 pontos. O euro caía 0,99%, para US$ 1,0254. E a libra perdia 1,11%, a US$ 1,2376.",,
2002-01-25,17:13,Petrobras anuncia reajuste de 7% no litro do querosene de aviação (QAV) a partir de 01/1,,,
2002-01-25,17:18,"Tesouro muda cronograma de leilões em 2025 para trimestral, como defendia o mercado","Conforme esperado pelo mercado, o Tesouro Nacional alterou o formato dos cronogramas dos leilões de títulos públicos para 2025. Em vez da periodicidade anual que prevaleceu em 2024, a instituição retomou o formato trimestral, ao divulgar na última sexta-feira (27/12) o calendário que vai vigorar entre janeiro de março deste ano. Dada a alta volatilidade do mercado de juros, intervalos mais curtos dão margem de segurança para o Tesouro eventualmente adaptar prazos e frequência se necessário, sem amarras de um cronograma anual. No comunicado, há um alerta que ""a programação das emissões pode ser alterada a qualquer momento, a critério da Secretaria do Tesouro Nacional"". Profissionais da área de renda fixa consideravam prudente a mudança do formato.",,
2002-01-25,17:38,Argentina: Merval avança 6% no primeiro pregão do ano com ganhos de papéis de bancos e energia,"O índice Merval, da bolsa argentina, tem alta expressiva de cerca de 6% no primeiro pregão de 2025, dando continuidade ao rali registrado em 2024, quando subiu 188%. Em dolares, o Merval registrou alta de 113,8%, considerando a cotação do último dia do ano. As ações com maiores altas são os papéis de bancos e empresas de energia. Entre os destaques, estão o BBVA (+9,1%) e Pampa Energia (+6,6%). Em Wall Street, os ADRs de empresas argentinas também registram alta expressiva, como Banco Macro (+10%) e Grupo Financiero Galicia (+8%).",,
2003-01-25,09:05,"dolar cai 0,07%, a R$ 6,1582; dolar futuro sobe 0,01%, a R$ 6,1895",,,
2003-01-25,09:05,Juros futuros abrem em queda a partir de Jan/27; ponta mais curta tem viés de alta,,,
2003-01-25,09:05,"Ibovespa futuro cede 0,25%, aos 121.045 pontos",,,
2003-01-25,09:23,MERCADOS: dolar sobe e juros caem em sessão de agenda esvaziada e queda de commodities,"Em sessão de agenda esvaziada e baixa das commodities, o dolar ganhou força enquanto cede ante pares e a maioria dos emergentes. A moeda  há pouco valorizava 0,40%, a R$ 6,1872, e o índice DXY caía 0,37%, mas em patamar alto, perto dos 109 pontos (108,984). Investidores apostam que  os EUA crescerá mais que outros países por causa das políticas  de Trump, que adicionalmente significariam menos cortes de juros pelo Fed e maiores rendimentos dos títulos do Tesouro dos EUA. Hoje, os juros dos Treasuries recuam, sendo que a referência de 10 anos está em 4,54%. Aqui, as taxas caem, mas a ponta curta sobe. A China também está no radar, com o país anunciando aumento de financiamento de títulos ultralongos em 2025 para estimular investimentos. O foco estará nos dados do ISM e fala de Tom Barkin ( Fed Richmond).",,
2003-01-25,09:49,"Juros futuros fazem novas máximas: Jan/26 a 15,220%, de 15,203%; Jan/27 a 15,730%, de 15,713%; Jan/29 a 15,545%, de 15,551%; Jan/31 a 15,240%, de 15,259%",,,
2003-01-25,10:01,EMPRESAS: Magazine Luiza amplia vencimento de debêntures de 2026 para 2028,"O Magazine Luiza negociou a ampliação do prazo de vencimento de debêntures de 2026 para 2028. Com os títulos, emitidos em dezembro de 2021, a varejista captou R$ 2 bilhões, com taxa de CDI +1,25%. A ampliação do prazo fez com que a remuneração passasse para CDI+ 1,75%. As informações fazem parte da ata da assembleia de debenturistas realizada em 27 de dezembro, que foi divulgada ontem à noite.",,
2003-01-25,10:09,"Ibovespa encerra os leilões em queda de 0,03%, aos 120.091,76 pontos",,,
2003-01-25,10:14,Acompanhe a movimentação das principais ações do Ibovespa:,"*Bradesco PN:* +0,35% (R$ 11,42) *Itaú:* +0,10% (R$ 30,60) *Petrobras ON:* +0,17% (R$ 40,59) _Na contramão da queda dos contratos futuros da commodity_ *Petrobras PN:*+0,41 % (R$ 36,92) _Na contramão da queda dos contratos futuros da commodity_ *Vale:* -0,57% (R$ 53,94) _Após a desvalorização do minério de ferro em Dalian (China) e em Cingapura_",,
2003-01-25,10:19,"BTG mantém recomendação de compra para Eneva, com preço-alvo a R$ 18",,,
2003-01-25,10:19,Desvalorização das ações da companhia ontem foi desproporcional,_Queda ocorreu em reação à possiblidade de a empresa ficar fora do leilão de capacidade para térmicas e hidrelétricas_,,
2003-01-25,10:19,"O presidente americano  Joe Biden confirma bloqueio da venda da US Steel para a japonesa Nippon Steel, encerrando um acordo de US$ 14,1 bi que enfrentou meses de oposição",,,
2003-01-25,10:19,"Biden havia indicado sua oposição à aquisição, argumentando que a US Steel deveria permanecer como de propriedade e operação americana",,,
2003-01-25,10:40,Maiores altas do Ibovespa:,"*Eneva*: +4,08% (R$ 9,94) _Recuperando parte das perdas de 9,31% do pregão de ontem_ *São Martinho*: +1,26% (R$ 23,30) *GPA*: +1,14% (R$ 2,66) _Com a queda dos juros futuros_",,
2003-01-25,10:40,Maiores baixas do Ibovespa:,"*Automob*: -2,94% (R$ 0,33) *Cemig*: -2,53% (R$ 10,80) *Yduqs*: -2,13% (R$ 8,29)",,
2003-01-25,10:56,EMPRESAS: Mineração de siderurgia ficam entre as maiores baixas com recuo do minério,"As ações de empresa do setor de mineração e siderurgia caem em bloco e algumas estão entre as maiores baixas do Ibovespa. O recuo ocorre após a queda dos contratos futuros de minério de ferro tanto em Dalian (China) quanto em Cingapura. Há pouco, Vale cedia 0,92% (R$ 53,75) e CSN Mineração recuava 0,40% (R$ 5,02). Usiminas tinha baixa de 1,55% (R$ 5,08); CSN registrava queda de 1,19% (R$ 8,32); Gerdau caía 1,73% (R$ 17,60) e Metalúrgica Gerdau -1,48% (R$ 9,96).",,
2003-01-25,11:09,MERCADOS: Aéreas sobem com recuo do dolar e notícias sobre o setor,"Os papéis das aéreas sobem nesta sexta-feira, beneficiados pelo recuo do dolar e também por notícias sobre o setor. Fora do índice, Gol avança 2,19% (R$ 1,40) após a celebração de um termo de transação individual de cerca de R$ 5,5 bilhões com o governo. Já a Azul tem alta de 0,27% (R$ 3,65), com expectativas de fusão ou aquisição com a Gol.",,
2003-01-25,11:11,"Ibovespa marca nova mínima aos 119.386,02 pontos (-0,62%)",,,
2003-01-25,11:28,Reedição da portaria do leilão de reserva de capacidade está em fase de estudo,,,
2003-01-25,11:28,Possível reedição envolve setor de biocombustível e pode adicionar novo produto para térmicas,MME vê possibilidade de aumentar modicidade e concorrência com reedição da portaria*,,
2003-01-25,11:31,"NY/Abertura: Dow Jones +0,48% (42.596,95); S&P +0,50% (5.897,87) e Nasdaq +0,60% (19.396,44)",,,
2003-01-25,11:41,EMPRESAS: Eneva recupera parte das perdas de ontem e lidera altas,"Depois de ter recuado 9,31% ontem, as ações da Eneva sobem 4,29% (R$ 9,96), liderando as altas nesta manhã. O recuo de ontem ocorreu em razão da possibilidade de a companhia ficar fora do leilão de capacidade para térmicas e hidrelétricas. Para o BTG, porém, existe uma ""oportunidade de negociação muito assimétrica em andamento"" e a queda da véspera foi desproporcional.",,
2003-01-25,11:43,MERCADOS: Mercados oscilam com baixa liquidez e agenda esvaziada,"Agenda fraca e baixo volume deixam os mercados instáveis nesta manhã. O Ibovespa há pouco recuava 0,70% (119.285,19), na mínima, depois de subir aos 120.355,51 na máxima. Petrobras devolveu ganhos (ON -0,94%; PN -0,49%) apesar de alguma reação positiva do petróleo e Vale acentuou perdas (-1,27%) em meio às dúvidas sobre o crescimento chinês.  No câmbio, com o fiscal no radar, o dolar oscilou entre R$ 6,20 e 6,13, e há pouco cedia a R$ 6,1515 (-0,18%), acompanhado pelos juros futuros, que alternaram altas e quedas em dia de baixa dos rendimentos dos Treasuries. A moeda cai majoritariamente ante pares (DXY -0,34%) mas em patamar alto, aos 109,027 pontos. NY interrompe sequência de cinco dias de perdas (Dow +0,71%; S&P +0,84% e Nasdaq +1,16%), a mais longa desde abril.  A US Steel cai 5,70% após confirmação de que Joe Biden bloqueou a proposta de compra da empresa pela Nippon Steel. Os dados de manufatura dos EUA saem logo mais e podem dar pistas sobre a saúde da economia antes da posse de Trump em pouco mais de 15 dias.",,
2003-01-25,12:00,"EUA ISM: PMI industrial de dezembro sobe a 49,3, consenso 48,4",,,
2003-01-25,12:04,"NY reduz alta após PMI: Dow +0,21%; S&P +0,52% e Nasdaq +0,87%",,,
2003-01-25,12:04,"Rendimentos dos Treasuries renovam máximas, com o da Note de 2 a 4,25%; e o da Note de 10 a 4,57%",,,
