DataHora,Manchete,Direção
2024-12-19 10:53:00,"No ano, até novembro, o indicador de consumo registra alta de 2,85%, acima da projeção da própria entidade",Diminuição
2024-12-19 10:56:00,"BC vende oferta total de US$ 5 bilhões no segundo leilão de dolares à vista do dia, com dez propostas aceitas e diferencial de corte de -0,035000",Diminuição
2024-12-19 10:56:00,"Desde 12/12, o BC já injetou US$ 20,760 bilhões no mercado de câmbio, sendo US$ 13,760 bilhões em leilões à vista",Diminuição
2024-12-19 11:05:00,"BC inicia coletiva sobre o RTI com apresentação do diretor Diogo Guillen; após, participam da entrevista Campos Neto e Galípolo",Aumento
2024-12-19 11:08:00,"EMPRESAS: Colegiado da CVM condena, por maioria, ex-diretor-executivo de ferrosos e carvão da Vale, Peter Poppinga, a multa de R$ 27 milhões",Aumento
2024-12-19 11:08:00,"Pena foi aplicada por falta do dever de diligência em processo sobre o rompimento da barragem B1, da Mina Córrego do Feijão, em Brumadinho em 25/1/2019",Aumento
2024-12-19 11:08:00,"O então presidente da mineradora, Fabio Schvartsman, foi absolvido por unanimidade da mesma acusação",Aumento
2024-12-19 11:08:00,Cabe recurso da decisão ao Conselho de Recursos do Sistema Financeiro Nacional (CRSFN),Aumento
2024-12-19 11:08:00,"dolar cai a R$ 6,1745 (-1,46%) e dolar futuro a R$ 6,1805 (-1,20%)",Aumento
2024-12-19 11:11:00,PIB está acima da linha de tendência e com alguma aceleração na ponta,Diminuição
2024-12-19 11:15:00,BC/Guillen: Não há sinais claros de desaceleração relevante da atividade no 4otri,Aumento
2024-12-19 11:15:00,"BC revisa PIB em 2024 de 3,2% para 3,4%; e, para 2025, de 2,0% para 2,1%",Aumento
2024-12-19 11:16:00,BC/Guillen estima que crescimento trimestre a trimestre em 2025 deve ser menor com o aperto monetário [juros altos],Aumento
2024-12-19 11:20:00,BC/Guillen diz que observa-se alguma sinal de inflexão no tema do crédito,Diminuição
2024-12-19 11:21:00,"BC/Guillen que aperto monetário deve diminuir crédito de 10,3% para 9,6%",Diminuição
2024-12-19 11:22:00,BC/Guillen diz que QPC no último Copom mostrou que 80% dos entrevistados disseram que a questão fiscal piorou,Diminuição
2024-12-19 11:29:00,BC/Guillen reforça que piora da expectativa de inflação do IPCA de 2024 foi puxada por alimentos e serviços,Diminuição
2024-12-19 11:29:00,Diz que inflação acumulada em 12 meses deve ficar acima do teto nos próximos meses,Diminuição
2024-12-19 11:30:00,BC/Guillen afirma que a alta dos juros e a depreciação do real impactaram as condições financeiras,Diminuição
2024-12-19 11:31:00,"NY/Abertura: Dow Jones 0,64% (42.595,66); S&P 0,74% (5.915,60) e Nasdaq 0,93% (19.573,26)",Diminuição
2024-12-19 11:32:00,BC/Campos Neto: Hoje é minha última reunião do RTI e agradece diretoria e funcionários do BC,Aumento
2024-12-19 11:33:00,Sempre disse que colocaria as questões institucionais acima das pessoas,Aumento
2024-12-19 11:34:00,"AOVIVO/Campos Neto: Transição [do BC] foi a mais bem planejada, independente da polarização política",Aumento
2024-12-19 11:34:00,Peso dele [Galípolo] foi mais relevante nas duas últimas reuniões,Aumento
2024-12-19 11:34:00,Tenho certeza que o BC está preparado,Aumento
2024-12-19 11:35:00,"Campos Neto diz que 6aF será o último dia dele no BC, que entra em recesso e que Galípolo ficará como interino até assumir definitivamente em 1o de janeiro",Diminuição
2024-12-19 11:37:00,"BC: Na entrevista, Campos Neto responderá sobre o passado e Galípolo sobre o futuro",Diminuição
2024-12-19 11:38:00,"Goldman Sachs corta preços-alvo de Telefonica, de R$ 58 para R$ 53,50, com recomendação de compra",Diminuição
2024-12-19 11:38:00,"Para TIM, valor foi de R$ 17,80 para R$ 16,50, mantendo recomendação neutra",Diminuição
2024-12-19 11:41:00,AOVIVO/Campos Neto: Banco Central tem que intervir nos juros quando há alguma disfuncionalidade,Aumento
2024-12-19 11:41:00,"Vimos que começou a ter saída atípica de dolares no fim do ano, em razão dos dividendos estarem acima da média",Aumento
2024-12-19 11:41:00,vimos que o fluxo financeiro de dolares está bastante negativo e apontando para um dos piores anos da história recente,Aumento
2024-12-19 11:41:00,"Hoje, o leilão da manhã foi maior que imaginávamos, por isso foi feito outro",Aumento
2024-12-19 11:41:00,Campos neto: A intervenção do câmbio não tem a ver com dominância [fiscal],Aumento
2024-12-19 11:43:00,"Galípolo inicia fala agradecendo a transição do BC; foi uma transição entre amigos, Roberto foi generoso",Diminuição
2024-12-19 11:45:00,AOVIVO/Galípolo: Guidance de duas altas foi em razão de materialização dos riscos ficou mais visível,Diminuição
2024-12-19 11:46:00,AOVIVO/Campos Neto: Estamos mapeando fluxo de saída no dia a dia e vamos continuar monitorando,Diminuição
2024-12-19 11:49:00,AOVIVO/Campos Neto: Mensagem com guidance é que o BC está comprometido com a meta,Diminuição
2024-12-19 11:52:00,AOVIVO/Galípolo: A barra é alta para fazer qualquer tipo de mudança no guidance,Diminuição
2024-12-19 11:53:00,MERCADOS: Ibovespa se recupera enquanto dolar faz nova máxima histórica e BC intervém,Diminuição
2024-12-19 11:55:00,AOVIVO/Galípolo: Não é correto tentar tratar o mercado como um bloco monolítico,Diminuição
2024-12-19 11:55:00,A ideia de ataque especulativo como algo coordenado não representa bem,Diminuição
2024-12-19 11:55:00,"Minha interpretação é bem compreendida é bem compreendida e aceita nas minhas interlocuções com Haddad, Tebet, Alckmin e Lula",Diminuição
2024-12-19 11:55:00,"Há ruídos, mas é importante esclarecer que cabe tentar fazer o melhor trabalho possível",Diminuição
2024-12-19 11:57:00,AOVIVO/Galípolo sobre fiscal; Estamos vendo como o mercado analisa o tema,Aumento
2024-12-19 11:57:00,Dificuldades estão sendo tratadas há tempo na literatura,Aumento
2024-12-19 11:57:00,"Não há programa fiscal que seja bala de prata, qiue resolva no curtíssimo prazo",Aumento
2024-12-19 11:57:00,Lula e Haddad reconhecem que o problema [fiscal] existe e que os programas devem ser mais um passo na direção correta,Aumento
2024-12-19 11:58:00,AOVIVO/Galípolo: â importante dizer que o trabalho que está sendo feito é contínuo e que hoje existe esforço do governo de tentar aprovar o que está no Congresso,Aumento
2024-12-19 12:03:00,"EUA/NAR: Vendas de moradias usadas em novembro sobem 4,8%, a 4,15 milhões",Aumento
2024-12-19 12:05:00,EUA: Vendas de casas existentes atingem o nível mais alto em 8 meses,Aumento
2024-12-19 12:09:00,AOVIVO/RCN: Quando vendemos reserva não pensamos em dívida,Aumento
2024-12-19 12:09:00,Intervenção não pode ser tão pequena que não faça efeito e nem tão grande que retire a percepção de hedge,Aumento
2024-12-19 12:09:00,"Era preciso atuar no spot, pelo tipo de fluxo",Aumento
2024-12-19 12:10:00,"Tesouro recompra 274,100 mil NTN-B, ante oferta de 12 milhões",Aumento
2024-12-19 12:14:00,"AOVIVO/RCN: questionado sobre novas intervenções no câmbio, presidente do BC diz que anúncio prévio não é o mais eficiente",Aumento
2024-12-19 12:14:00,"Temos uma percepção de que um pedaço grande do fluxo vem até 6aF, até semana que vem",Aumento
2024-12-19 12:14:00,"A gente vai mapeando o fluxo ao longo do tempo, mas só enfatizando, que é da mesma forma que a gente sempre fez no passado",Aumento
2024-12-19 12:17:00,AOVIVO/Galípolo: BC tem todas as ferramentas para perseguir e atingir a meta,Diminuição
2024-12-19 12:17:00,"BC tem autonomia, confiança do presidente Lula",Diminuição
2024-12-19 12:17:00,Campos Neto foi claro em dizer que último Copom deveria deixar responsabilidade comigo,Diminuição
2024-12-19 12:23:00,AOVIVO/RCN: Miramos sempre o centro da meta; BC vai buscar nível restritivo pelo tempo necessário para atingir a meta,Diminuição
2024-12-19 12:27:00,"BTG reitera recomendação de compra para Weg, com preço-alvo a R$ 68",Diminuição
2024-12-19 12:27:00,Investimento de US$ 28 milhões na Turquia mostra propósito de diversificar faturamento internacionalmente,Diminuição
2024-12-19 12:36:00,"AOVIVO/RCN: BC atua como advisor do governo, comunicando sobre o que está ocorrendo no mercado, o que não significa perda de autonomia",Diminuição
2024-12-19 12:39:00,AOVIVO/Galípolo: Falei com Lula depois da ata e havia clareza de que a inflação é ruim para a população,Diminuição
2024-12-19 12:40:00,AOVIVO/Galípolo: Não há processo de dar ciência ao presidente sobre o que o BC vai fazer; Lula confia em mim e na diretoria,Diminuição
2024-12-19 12:42:00,EMPRESAS: MRV registra pior desempenho após venda de terreno,Diminuição
2024-12-19 12:46:00,"Citi reforça recomendação de compra para Brava Energia, com preço-alvo a R$ 30",Aumento
2024-12-19 12:46:00,Banco avalia que racionalização de portfólio é fator positivo,Aumento
2024-12-19 12:47:00,AOVIVO/RCN: Este ano nenhum país atingiu meta de inflação; surto inflacionário foi global,Aumento
2024-12-19 12:47:00,BC foi muito elogiado por ter sido o primeiro a subir juros,Aumento
2024-12-19 12:53:00,"Encerrada coletiva de imprensa com RCN, Galípolo e Guillen",Diminuição
2024-12-19 13:21:00,"Lula chega ao Alvorada, após período em SP para cirurgia e exames",Diminuição
2024-12-19 13:29:00,Rússia/Putin sinaliza que não há pressa para acabar com a guerra na Ucrania,Diminuição
2024-12-19 13:31:00,Talvez haja inversão na pauta para votar PL para desmistificar versões que circulam,Diminuição
2024-12-19 13:31:00,"Ontem, pelo adiantado da hora, a PEC corria risco de quórum",Diminuição
2024-12-19 13:34:00,Lira: Hoje pode haver oportunidade de quórum mais qualificado,Diminuição
2024-12-19 13:34:00,Acho que não há risco do pacote ficar para o ano que vem; há boa vontade do Senado,Diminuição
2024-12-19 13:34:00,Pacote fiscal será resolvido hoje na Câmara; é importante aprovar Orçamento de 2025 ainda neste ano,Diminuição
2024-12-19 13:34:00,Tudo (Orçamento) está muito atrelado à votação das matérias do pacote,Diminuição
2024-12-19 13:36:00,Lira: Texto do PL foi bastante negociado; penso que se chegou a um meio termo bastante razoável,Diminuição
2024-12-19 13:36:00,"Devemos começar votação pelo PL, e depois a PEC",Diminuição
2024-12-19 13:36:00,"Depois do pacote, podemos votar hoje o PL das deduções dos bancos",Diminuição
2024-12-19 13:37:00,"Ibovespa na máxima de 121.756 pontos, alta de 0,82%",Diminuição
2024-12-19 13:38:00,"Europa/Fechamento: FTSE100 de Londres cai 1,23%; DAX de Frankfurt recua 1,20%; CAC40 de Paris perde 1,19%",Diminuição
2024-12-19 13:38:00,"indice Stoxx600 fecha em baixa de 1,52%, aos 506,63 pontos",Diminuição
2024-12-19 13:40:00,"XP corta preço-alvo de Telefonica de R$ 64 para R$ 61, mantendo recomendação de compra",Diminuição
2024-12-19 13:50:00,EMPRESAS: Weg opera em alta após anúncio de nova fábrica na Turquia,Diminuição
2024-12-19 13:55:00,BTG reitera recomendação de compra para Brava e Petroreconcavo,Aumento
2024-12-19 13:55:00,"Concretização de acordo entre as duas empresas terá efeito positivo para acionistas, diz banco",Aumento
2024-12-19 13:57:00,MERCADOS: Bolsas europeias registram forte queda após decisões do Fed e do BoE,Aumento
2024-12-19 14:11:00,Câmara inicia discussão da PEC do pacote fiscal,Diminuição
2024-12-19 14:15:00,Eletrobras assina contrato de parceria com Tendência energia para negociar energia elétrica a consumidores de menor porte no mercado livre,Diminuição
2024-12-19 14:17:00,"Santander mantém recomendação de compra para Brava Energia e Petroreconcavo, com preços-alvo de R$ 30 e R$ 22, respectivamente",Aumento
2024-12-19 14:20:00,Lira abre votação da PEC do pacote fiscal em 1o turno,Diminuição
2024-12-19 14:24:00,Tesouro anuncia leilões de compra e venda de LTN das 15h30 às 16h,Diminuição
2024-12-19 14:27:00,"Juros futuros operam nas mínimas do dia, após Tesouro anunciar leilões de LTNs",Aumento
2024-12-19 14:27:00,"Jan27 a 15,645%; Jan29 a 15,400%; Jan31 a 15,110%",Aumento
2024-12-19 14:32:00,"Itaú BBA reforça recomendação de compra para Iguatemi, com preço-alvo de R$ 29",Aumento
2024-12-19 14:32:00,"Aquisição de dois shoppings acontece em momento arriscado, com alta aversão ao risco do mercado, diz o banco",Aumento
2024-12-19 14:34:00,Tesouro anuncia recompra de até 20 milhões de LTN para quatro vencimentos em leilão extraordinário,Diminuição
2024-12-19 14:36:00,EUA: Treasuries longos operam nas máximas do dia,Diminuição
2024-12-19 14:36:00,"T-Note de 10 anos a 4,5817%; T-bond de 30 anos a 4,7684%",Diminuição
2024-12-19 14:37:00,"Taxa Ptax fecha em R$ 6,1841, alta de 0,35%",Diminuição
2024-12-19 14:52:00,MERCADOS: Juros futuros e dolar recuam com leilão do Tesouro e promessa de Lira de votar pacote hoje; NY se recupera do Fed,Diminuição
2024-12-19 15:05:00,Câmara aprova PEC do pacote fiscal em 1o turno com alterações no Fundeb e supersalários por 334 votos a 154,Diminuição
2024-12-19 15:10:00,"Cobre registra forte baixa após decisão dura do Fed, sinalizando menos cortes de juros nos EUA em 2025",Diminuição
2024-12-19 15:10:00,"Na LME, o contrato para três meses tinha baixa de 1,96% há pouco, para US$ 8.867,50 por tonelada",Diminuição
2024-12-19 15:14:00,Pacote fiscal: Deputados fecham acordo e retiram destaque sobre BPC da PEC para incluí-lo no projeto de lei que será analisado na sequência,Aumento
2024-12-19 15:28:00,"Itaú BBA reitera recomendação de compra para Petroreconcavo, com preço-alvo de R$ 30",Aumento
2024-12-19 15:28:00,"Acordo com a Brava Energia permitirá que empresa melhore confiabilidade de sua operação e garanta autonomia no fluxo de produção, diz o banco",Aumento
2024-12-19 15:30:00,"Múcio cogita deixar ministério da Defesa, mas Lula pede para ele ficar no governo",Diminuição
2024-12-19 15:39:00,"dolar à vista na mínima de R$ 6,1135, queda de 2,43%",Diminuição
2024-12-19 15:49:00,"dolar caro pressiona preços dos combustíveis, mas Petrobras deve esperar para definir reajustes",Diminuição
2024-12-19 15:50:00,Senado adia para 18h início de sessão que votará pacote fiscal,Diminuição
2024-12-19 15:54:00,Câmara rejeita último destaque da PEC do Pacote Fiscal,Aumento
2024-12-19 15:54:00,Deputados discutem agora a quebra de interstício para iniciar a votação da PEC em 2o turno na sequência,Aumento
2024-12-19 15:56:00,MERCADOS: Ouro cai pelo 6o dia seguido após Fed mais duro,Aumento
2024-12-19 16:02:00,"México: Banxico corta juro básico em 25 pb, para 10,0%",Aumento
2024-12-19 16:07:00,EMPRESAS: Carrefour se destaca entre os maiores ganhos após venda de imóveis,Aumento
2024-12-19 16:21:00,"IFI: Dívida bruta deve encerrar 2024 em 78,3% do PIB e chegar a 81,4% em 2025",Diminuição
2024-12-19 16:22:00,Tesouro na aceita propostas em leilão de venda de LTNs,Diminuição
2024-12-19 16:22:00,"Tesouro recompra 7,350 milhões de LTNs, do total de 20 milhões propostos",Diminuição
2024-12-19 16:45:00,Câmara inicia votação da PEC do pacote fiscal em 2o turno,Aumento
2024-12-19 16:49:00,"Petróleo/fechamento: Brent para fevereiro cai 0,69%, a US$ 72,88 por barril, na ICE",Aumento
2024-12-19 16:49:00,"WTI para fevereiro registra baixa de 0,91%, a US$ 69,38 por barril, na Nymex",Aumento
2024-12-19 16:52:00,MERCADOS: Petróleo recua com dolar forte após Fed e incerteza sobre demanda,Aumento
2024-12-19 17:01:00,"dolar à vista fecha em baixa de 2,27%, a R$ 6,1237, após oscilar entre R$ 6,1055 e R$ 6,3000",Diminuição
2024-12-19 17:02:00,Eneva assina primeiro contrato de gás natural no mercado livre de Sergipe com a empresa de revestimento Cerâmica Capri,Diminuição
2024-12-19 17:02:00,"Fornecimento será realizado por dois anos, a partir de janeiro",Diminuição
2024-12-19 17:05:00,"Cemig registra em outubro aumento de 13,3%, na comparação com setembro, na venda de energia elétrica no mercado livre varejista",Aumento
2024-12-19 17:16:00,MERCADOS: dolar derrete frente ao real com intervenções do BC e avanço da pauta fiscal; libra e iene sofrem,Aumento
2024-12-19 17:36:00,Câmara aprova texto-base da PEC do pacote fiscal em 2o turno com alterações no Fundeb e supersalários por 348 votos a 146,Diminuição
2024-12-19 17:36:00,"Deputados avaliam agora os destaques ao texto da PEC, antes de encaminhar a proposta ao Senado.",Diminuição
2024-12-19 17:46:00,Câmara aprova em dois turnos texto-base da PEC do pacote fiscal,Aumento
2024-12-19 17:50:00,"Citi tem recomendação neutra para MRV, com preço-alvo de R$ 8",Diminuição
2024-12-19 17:50:00,"Próximas vendas da Resia devem manter margens brutas pressionadas, diz o banco",Diminuição
2024-12-20 09:03:00,Juros futuros abrem em alta,Diminuição
2024-12-20 09:03:00,"Ibovespa futuro perde 0,34% (122.570)",Diminuição
2024-12-20 09:05:00,"Santander eleva projeção de PIB de 2024 de 3% para 3,5%; banco mantém projeção para 2025 em 1,8%",Diminuição
2024-12-20 09:05:00,"Selic no fim de 2025 deve ficar em 14,50% (de 12,75% anteriormente)",Diminuição
2024-12-20 09:05:00,"IPCA: Santander eleva projeção de inflação de 4,8% para 4,9% em 2024 e para 5,5% em 2025",Diminuição
2024-12-20 09:15:00,"Citi eleva preço-alvo de Iguatemi de R$ 29 para R$ 30, mantendo recomendação de compra",Aumento
2024-12-20 09:15:00,Sentimento do mercado sobre setor ficou ruim no último mês por conta da deterioração do cenário macroeconômico,Aumento
2024-12-20 09:24:00,EMPRESAS: Brava assina contrato de fornecimento de gás para Cerâmica Serra Azul,Diminuição
2024-12-20 09:25:00,Bradesco BBI corta recomendação de Ambipar de neutra para venda; preço-alvo foi de R$ 135 para R$ 120,Diminuição
2024-12-20 09:25:00,"Resultados recentes do 3TRI foram positivos, confirmando que esforços de reestruturação estão dando certo",Diminuição
2024-12-20 09:28:00,"MERCADOS: dolar e juros cedem com leilões, aprovação do pacote e exterior",Diminuição
2024-12-20 09:38:00,"Citi reitera recomendação neutra para MRV, com preço-alvo a R$ 8",Diminuição
2024-12-20 09:38:00,Plano de reformulação da subsidiária Resia avança com venda de terreno no Texas,Diminuição
2024-12-20 09:56:00,EMPRESAS: Petrobras paga hoje a segunda parcela de proventos relativos ao 2TRI,Aumento
2024-12-20 09:56:00,"O valor é de R$ 0,52660008 por ação ordinária e preferencial",Aumento
2024-12-20 09:56:00,"Para os detentores de ADRs), o pagamento ocorrerá a partir do dia 30/12/2024",Aumento
2024-12-20 10:02:00,Alexandre de Moraes concede liberdade condicional ao deputado Daniel Silveira,Aumento
2024-12-20 10:02:00,O ministro do STF atende a pedido da PGR em razão de o parlamentar já ter cumprido 2/3 de sua pena,Aumento
2024-12-20 10:10:00,"Ibovespa encerra os leilões em leve queda de 0,02%, aos 121.162,08 pontos",Aumento
2024-12-20 10:12:00,Trump diz que paralisação do governo (shutdown) é problema para Biden resolver,Aumento
2024-12-20 10:16:00,Acompanhe a movimentação das principais ações do Ibovespa:,Aumento
2024-12-20 10:16:00,"Fed: Daly diz que está ""muito confortável"" com dois cortes de juros em 2025",Aumento
2024-12-20 10:24:00,"BC: Começou leilão de linha de até US$ 2 bi, previsto para terminar às 10h25",Diminuição
2024-12-20 10:27:00,EMPRESAS: Eletrobras opera em alta após anúncio de dividendos intercalares,Diminuição
2024-12-20 10:32:00,"EUA: PCE em novembro sobe 0,1%%, ante projeção de 0,2%; na comparação anual, 2,4%; consenso 2,5%",Aumento
2024-12-20 10:32:00,"Núcleo do PCE, 0,1%, ante consenso de 0,2%; na base anual, 2,8%, ante estimativa de 2,9%",Aumento
2024-12-20 10:32:00,"EUA: renda pessoal 0,3%, de 0,4% previstos",Aumento
2024-12-20 10:40:00,"Fed/Williams: Inflação não está na meta, mas notícias são encorajadoras, chegaremos lá",Aumento
2024-12-20 10:40:00,"Há incerteza sobre política fiscal nos EUA, somos dependentes dos dados",Aumento
2024-12-20 10:40:00,"Economia está em bom lugar, com crescimento de 2,5% no ano",Aumento
2024-12-20 10:41:00,Maiores altas do Ibovespa:,Diminuição
2024-12-20 10:41:00,Maiores baixas do Ibovespa:,Diminuição
2024-12-20 10:43:00,"Goldman Sachs corta preço-alvo de Iguatemi (R$ 28 para R$ 26) e Multiplan (R$ 31 para R$ 29), com compra para as duas",Diminuição
2024-12-20 10:48:00,Cenário base é de corte de juros à frente,Aumento
2024-12-20 10:53:00,EMPRESAS: Negociações para fusão entre Cogna e Yduqs esfriam por divergências,Diminuição
2024-12-20 10:54:00,"Goldman Sachs reforça recomendação de compra para Eletrobras PNB, com preço-alvo a R$ 48 e US$ 8,30 para os ADRs",Aumento
2024-12-20 10:54:00,Perspectiva de que empresa venha a pagar dividendos a cada trimestre é um dos principais catalisadores das ações,Aumento
2024-12-20 11:07:00,"EMPRESAS: Simpar aprova programa de recompra de até 35.718.616 ações da companhia, o que equivale a 15% do total em circulação",Diminuição
2024-12-20 11:07:00,"O programa terá duração de até 18 meses, com início hoje e término em 20/06/2026",Diminuição
2024-12-20 11:07:00,"Objetivo é a maximização de valor ao acionista; papéis adquiridos serão utilizados para manutenção em tesouraria, cancelamento ou plano de remuneração",Diminuição
2024-12-20 11:08:00,"Fed: Beth Hammack, que foi contra o último corte de juros, defende política modestamente restritiva até a evidência de que inflação caminha para a meta",Diminuição
2024-12-20 11:08:00,Ela diz que decisão foi apertada e avalia que inflação ficará acima dos 2% até meados de 2025,Diminuição
2024-12-20 11:08:00,Estagnação acima dos 2% arrisca desancorar expectativas; há trabalho a ser feito,Diminuição
2024-12-20 11:27:00,"BTG tem recomendação neutra para Usiminas, com preço-alvo a R$ 8",Aumento
2024-12-20 11:27:00,Empresa transmitiu perspectiva de redução de custos em 2025,Aumento
2024-12-20 11:31:00,"NY/Abertura: Dow -0,32% (42.204,79); S&P -0,50% (5.837,93) e Nasdaq -0,94% (19.189,80)",Diminuição
2024-12-20 11:35:00,BC cancela leilão de linha de até US$ 2 bilhões; não foi informada a razão do cancelamento,Aumento
2024-12-20 11:47:00,BC cancelou os dois leilões de linha de até US$ 2 bilhões por problema no sistema,Diminuição
2024-12-20 11:51:00,"EMPRESAS: Petroleiras operam mistas, apesar do recuo do petróleo",Diminuição
2024-12-20 11:56:00,"BTG mantém recomendação de compra para os ADRs da Petrobras, com preço-alvo a US$ 19",Aumento
2024-12-20 11:56:00,Diferença nos preços praticados pela companhia aumentou na comparação com os preços internacionais,Aumento
2024-12-20 12:03:00,MERCADOS: Ibovespa cede com fiscal e exterior cauteloso,Diminuição
2024-12-20 12:05:00,"Zona do euro: indice de confiança do consumidor cai a -14,5 em dezembro (consenso -14)",Diminuição
2024-12-20 12:08:00,"EUA/Univ. Michigan: indice de Sentimento do Consumidor final de dezembro sobe a 74, dentro do previsto",Aumento
2024-12-20 12:08:00,"Expectativa de inflação de 1 ano sobe a 2,8%, de 2,6%; de cinco anos cai a 3%, de 3,2%",Aumento
2024-12-20 12:19:00,Haddad: Temos de corrigir essa escorregada do dolar; BC tem de intervir sempre que preciso,Aumento
2024-12-20 12:19:00,"Não temos de mirar meta, mas buscar equilíbrio; não vou cometer equívoco de falar em meta para câmbio",Aumento
2024-12-20 12:19:00,Houve problema de comunicação para o dolar subir mais que nos pares,Aumento
2024-12-20 12:23:00,Haddad: BC tem de se preocupar com meta e vai manter juros restritivos; BC não fica meta de câmbio,Aumento
2024-12-20 12:23:00,Governo já mudou a meta de inflação para contínua para BC ter mais instrumento,Aumento
2024-12-20 12:23:00,"Quando inflação dá galope, é preciso dar tempo para BC adequar busca da meta",Aumento
2024-12-20 12:23:00,Há anos Fed e BCE buscam centro da meta e ninguém fala que descumpriram,Aumento
2024-12-20 12:28:00,"Haddad: ""Havia muita dificuldade de alguns analistas entenderem que parte das despesas foram contratadas pelo governo anterior, como as emendas, fruto de uma ""terceirização"" da execução do orçamento sob Bolsonaro",Diminuição
2024-12-20 12:28:00,"Ministro estima que o Fundeb deve superar a marca de R$ 60 bi em 2026 e citou a ""PEC Kamikaze"", dos precatórios e as leis complementares sobre ICMS",Diminuição
2024-12-20 12:28:00,Tudo isso tivemos de honrar no primeiro ano de governo e estamos honrando até agora e faremos até 2026,Diminuição
2024-12-20 12:32:00,"Haddad: ""Não houve desidratação (do pacote), mas esses ajustes de redação não alteram a escala final, mantém na mesma ordem de grandeza o que foi encaminhado pelo Executivo",Diminuição
2024-12-20 12:32:00,.Estamos em uma democracia e temos de entender isso; o Congresso existe e ele opina e delibera. Achamos num prazo muito curto um resultado muito interessante,Diminuição
2024-12-20 12:32:00,"Não poderia deixar para o próximo ano, seria um ""banho de água fria; ministro diz que ""lutou por mais",Diminuição
2024-12-20 12:32:00,Trabalho sobre os gastos deve ser rotina,Diminuição
2024-12-20 12:36:00,"Haddad: ""Se depender de nós, esse processo da revisão teve início importante e deve continuar como prática rotineira",Aumento
2024-12-20 12:36:00,Não podemos negar os fatos de que programas que eram referência internacional foram desestruturados. Não é uma tarefa simples remontar o sistema de controle e acompanhamento do gasto público,Aumento
2024-12-20 12:36:00,Entendemos que de um lado os cálculos estavam subestimados e de outro desconsideravam alguns aspectos do pacote que tinham efeito fiscal que não estavam na planilha,Aumento
2024-12-20 12:36:00,Equipe está trabalhando no Senado para manter os mesmos textos aprovados pela Câmara,Aumento
2024-12-20 12:41:00,"Haddad: Proposta de alterar a correção do Fundo Constitucional do Distrito Federal (FCDF), como sugerido no pacote, foi saudável",Diminuição
2024-12-20 12:41:00,"Sobre os supersalários: ""Nunca consideramos o impacto fiscal do Judiciário na nossa planilha",Diminuição
2024-12-20 12:41:00,"Sei que esse discurso desagrada direta e esquerda, um lado não quer contenção de gastos e outro não quer pagar imposto. Como é que fecha as contas? Desafio vai além da questão ideológica e temos de mirar a sustentabilidade das contas",Diminuição
2024-12-20 12:45:00,"Senado inicia votação do projeto de lei do pacote fiscal que limita o crescimento real do salário mínimo ao máximo permitido pelo arcabouço fiscal, de 2,5% ao ano, e estabelece mudanças no BPC.",Aumento
2024-12-20 12:47:00,"Haddad: Gostaria que o Congresso deliberasse sobre o orçamento de 2025 ainda esse ano, mas não posso exigir mais que a capacidade de entrega",Aumento
2024-12-20 12:51:00,"Haddad: ""Os parâmetros do arcabouço não foram alterados. Não há intenção de alterá-los.",Aumento
2024-12-20 12:51:00,"Trabalho é garantir que esses parâmetros sejam sólidos, para garantir a convergência de receitas e despesas o mais rápido possível e reconstruir o superávit primário sem comprometer demasiadamente a atividade",Aumento
2024-12-20 12:51:00,Nós perdemos com o Perse e a desoneração da folha R$ 45 bilhões,Aumento
2024-12-20 12:51:00,"Queremos colocar todo gasto tributário na internet para que vocês vejam quem está recebendo recurso na forma de renúncia, pela primeira vez estamos dando toda a transparência",Aumento
2024-12-20 12:52:00,"Haddad: ""Não me entendo candidato; Lula tem as condições pela experiência que tem, pelo compromisso, pelo símbolo que representa, de chegar competitivo em 2026 e estando atento ao que precisa ser feito",Diminuição
2024-12-20 12:55:00,"NY passa a subir após dados da Univ. do Michigan: Dow 0,91%; S&P 0,78% e Nasdaq 0,72%",Diminuição
2024-12-20 12:58:00,"Fed/Goolsbee: Acho que juros cairão um pouco mais, ainda estão distantes do neutro",Aumento
2024-12-20 12:58:00,Inflação recente ficou um pouco acima do esperado,Aumento
2024-12-20 13:00:00,"Haddad: ""Não pretendo fazer nenhuma política parafiscal para 2025",Aumento
2024-12-20 13:06:00,"Fitch rebaixa os IDRs (rating de inadimplência do emissor) em moedas estrangeira e local da Azul de ""CC"" para ""C",Aumento
2024-12-20 13:06:00,"Rating nacional de longo prazo também foi rebaixado, de ""CC(bra)"" para ""C(bra)",Aumento
2024-12-20 13:06:00,Bolsas ampliam alta em NY após Goolsbee abrir possibilidade de novos cortes de juros:,Aumento
2024-12-20 13:06:00,"Dow 1,14%; S&P500 1,06%; Nasdaq 1,04%",Aumento
2024-12-20 13:07:00,Senado aprova projeto do pacote fiscal com mudanças no BPC e salário mínimo; texto vai à sanção,Aumento
2024-12-20 13:13:00,"Senado inicia discussão do projeto que eleva arrecadação em R$ 16,8 bi em 2025",Diminuição
2024-12-20 13:16:00,EMPRESAS: PicPay estreia em FIDCs com emissão de R$ 700 milhões,Diminuição
2024-12-20 13:26:00,"Senado aprova último projeto do pacote fiscal, com promessa de veto à limitação do BPC",Diminuição
